,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
10,1875823014,Hedge Fund Talent,[Ed Winstanley, , Ed WinstanleySenior Technical Recruiter at Hedge Fund Talent, 'Manage large amounts of complex data in Python and running quantitative queries. ', 'Identify timely and unique data sets, diving deep into a diverse set  of data domains as well as visualizing and exploring underlying data  drivers ', 'Build statistical analysis and financial modeling techniques to large data sets. '," ""Master's or PhD degree from a competitive university in a quantitative  field such as statistics", mathematics, operational research, computer  science," finance or economics. """, 'Quantitative and Developer experience (Python and/or object oriented programming) ', 'Prior experience working or Internship at a Financial firm or leading  technology (Google, Facebook, Amazon, etc...) firm is helpful ', 'Proficiency with statistical and data analysis and programming tools such as R, SAS, Stata," SQL or Matlab.']""",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
11,1848897089,Comcast,"['Deliver data-driven solutions for businesses, complementing existing business teams with additional resources, perspectives, ideas and solutions.', 'Perform ad-hoc analyses for stakeholders using various datasets across the organization, including: KPI deep dives, marketing analytics, predictive modeling, audience clustering, and affinity analysis.', 'Use analytical rigor and statistical methods to analyze large amounts of data, extracting actionable insights using techniques such as data analysis, data mining, optimization tools, and machine learning.', 'Lead projects from planning stages through execution and delivery, collaborating with business units, agencies, and peers to ensure deliverables align with business needs.', 'Communicate across the enterprise with various stakeholders and work closely with teammates, both local and remote, on ongoing workstreams and projects', 'Distill complex data, insights, and analyses into easily digestible visualizations and presentations for various technical and non-technical audiences.', 'Manage and prioritize incoming requests from various enterprise stakeholders with existing and overlapping projects.', 'Maintain and develop tools and processes to standardize and automate recurring procedures/tasks.', , 'B.S. in Computer Science, Statistics, Mathematics, Economics, or related field', '2-3 years of experience working with data, performing analytics', 'Knowledge of programming languages used for analysis (e.g. SQL, Python, R), software development experience, a plus', 'Experience with statistical modeling and/or advanced data science techniques', 'Experience with data visualization tools (e.g. Tableau, Domo)', 'Strong curiosity, leadership and business acumen – possess strong interpersonal skills with the ability to motivate, collaborate and influence', 'Ability to deliver on multiple projects and meet tight deadlines', 'Flexible and adaptable, self-driven, confident and resourceful', , 'Background in digital, eCommerce, marketing, media or entertainment a plus', 'Experience with software development and automation a strong plus', , ' Understand our Operating Principles; make them the guidelines for how you do your job', ' Own the customer experience - think and act in ways that put our customers first, give them seamless digital options at every touchpoint, and make them promoters of our products and services', ' Know your stuff - be enthusiastic learners, users and advocates of our game-changing technology, products and services, especially our digital tools and experiences', ' Win as a team - make big things happen by working together and being open to new ideas', ' Be an active part of the Net Promoter System - a way of working that brings more employee and customer feedback into the company - by joining huddles, making call backs and helping us elevate opportunities to do better for our customers', ' Drive results and growth', ' Respect and promote inclusion and diversity',  Do what's right for each other", our customers," investors and our communities"""," ]""",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
12,1832538473,Chewy,"['Deep dive big Supply Chain data to explain change, find hidden opportunity, and provide recommendations', 'Partner with Supply Chain’s functional areas (with Demand Planning, S&OP, Transportation, and Supply Planning) to develop to optimize our Supply Chain across the board', 'Work with IT and Data Warehousing teams to develop and enhance systems', 'Be a subject matter expert for Supply Chain Analytics', 'Predict, simulate and optimize Supply Chain operations', 'Implement process improvement initiatives that drive improvements to the metrics and streamline the Supply Chain', 'An advanced degree (M.S., PhD, or equivalent experience) in Operations Research, Statistics, Applied Mathematics, Engineering, Computer Science or related field or 5+ years’ experience designing optimization and machine learning solutions for large scale applications', 'Ability to understand and apply advanced mathematics', 'R or Python mastery', 'Experience working with Predictive Models (Time Series and Regression), Linear Programming, and Classification', 'Ability to translate complex data sets and research into simple business recommendations', 'Ability to manage multiple projects', 'Ability to use collaborative programming tools (Git, Confluence, etc.), and assist and support junior colleague’s use of those tools', 'Position may require travel ', 'Strong leadership skills and outgoing', 'Ability to effectively operate both independently and as part of a team', 'E-com, Retail or startup experience is a plus']",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
13,1830793576,Apple,"['Working knowledge of big data tools preferred (SQL, Spark, and Splunk)', 'EXCELLENT INTERPERSONAL, WRITTEN, AND VERBAL COMMUNICATION SKILLS', 'Confidence working independently and making key decisions on projects', 'Knowledge of machine learning algorithms including classifiers, clustering algorithms, and anomaly detection a plus', ]",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
14,1877422584,Caterpillar Inc.,"[' Bachelor’s degree, preferably in engineering, mathematics, economics or a similar field with quantitative coursework.', ' 1 year of experience utilizing quantitative analysis and or systems troubleshooting is required', ' Alternatively a Master’s degree and 1 year of experience, or a PhD in one of the associated fields.', ' Experience writing programs/queries with data analysis tools such as Python, R, SAS, SQL or Alteryx', , ' 1 year experience with Caterpillar, working with a different unit or working with different products, processes or systems is desirable', ' Experiences with different types of database tools such as DB2, Oracle and Snowflake', ' Experience developing dashboards in visualization tools such as Tableau or Power BI', ' Familiarity with AWS or other cloud technology', ' Experience using data analytics techniques in e-commerce space', ' Excellent analytical skills are essential', ' Ability to work on increasingly more complex assignments and will have demonstrated strong leadership, initiative, interpersonal skills, and the ability to communicate effectively', ' Must have ability to communicate effectively with team members and others in the work group, as well as with customers', ]",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
15,1759885325,Noom Inc.,"['We work on problems that affect the lives of real people. Our users depend on us to make positive changes to their health and their lives.', 'We base our work on scientifically-proven, peer-reviewed methodologies that are designed by medical professionals.', 'We are a data-driven company through and through.', 'We’re a respectful, diverse, and dynamic environment in which Engineering is a first-class citizen, and where you’ll be able to work on a variety of interesting problems that affect the lives of real people.', 'We offer a generous budget for personal development expenses like training courses, conferences, and books.', 'You’ll get three weeks’ paid vacation and a flexible work policy that is remote- and family-friendly (about 50% of our engineering team is fully remote). We worry about results, not time spent in seats.', 'You have 4+ years of experience as a Data Scientist or Data Analyst in a similarly-sized organization, with a proven record of analysis and research that positively impacts your team.', 'You possess excellent communication skills and the ability to clearly communicate technical concepts to a non-technical audience', 'You possess excellent SQL/relational algebra skills, ideally with at least a basic knowledge of how different types of databases (e.g.: column vs row storage) work.', 'You have a superior knowledge of statistical analysis methods, such as input selection, logistic and standard regression, etc.', 'You are comfortable writing Python code, and have good working knowledge of pandas and numpy. We don’t expect you to write production-quality code, but you should have some programming experience.', 'You are comfortable with at least “medium data” technologies and how to transcend the “memory bound” nature of most analytics tools.']",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
16,1877025924,Facebook,"['Apply your expertise in quantitative analysis, data mining, and the presentation of data to see beyond the numbers and understand how our users interact with both our consumer and business products', 'Partner with Product and Engineering teams to solve problems and identify trends and opportunities', 'Inform, influence, support, and execute our product decisions and product launches', 'The Data Scientist Analytics role has work across the following four areas:', 'Product Operations: Forecasting and setting product team goals, designing and evaluating experiments, monitoring key product metrics, understanding root causes of changes in metrics, building and analyzing dashboards and reports, building key data sets to empower operational and exploratory analysis, and evaluating and defining metrics', 'Exploratory Analysis: proposing what to build in the next roadmap, understanding ecosystems, user behaviors, and long-term trends, identifying new levers to help move key metric, and building models of user behaviors for analysis or to power production systems', 'Product Leadership: influencing product teams through presentation of data-based recommendations, communicating state of business, experiment results, etc. to product teams and spreading best practices to analytics and product teams', 'Data Infrastructure: working in Hadoop and Hive primarily, sometimes MySQL, Oracle, and Vertica, and automating analyses and authoring pipelines via SQL and Python based ETL framework', '2+ years’ experience doing quantitative analysis within a large-scale company or fast-paced environment', 'BA/BS in Computer Science, Math, Physics, Engineering, Statistics or other technical field', 'Experience in SQL or other programming languages', 'Development experience in any scripting language (PHP, Python, Perl, etc.)', 'Experience communicating the results of analyses with product and leadership teams to influence the strategy of the product', 'Knowledge of statistics (e.g. hypothesis testing, regressions)', 'Experience manipulating data sets through statistical software (e.g. R, SAS) or other methods', 'Advanced degrees', 'Experience with distributed computing (Hive/Hadoop)', 'Experience working within the tech sector preferred']",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
17,1893092360,Motion Recruitment,[Jennifer Timperio, , Jennifer TimperioTalent Recruiter at Motion Recruitment Partners, Support      leadership with research on key business initiatives and challenges, ' ', Performance      analyses on large sets of data to extract actionable insights that will      drive decisions, with a focus on editorial curation and the music brand, ' ', Design, run  and analyze A/B tests, ' ', 'Define      success measures and build tools that predict and track performance of      strategic projects ', 'Communication      data-driven insights and recommendations to non-technical audiences, through cliear visualizations and presentations ', Bachelor’s      degree required, ' ', 3-5      years of experience analyzing complex data with SQL, Python and/or R, ' ', Experience      with visualizations and dashboarding (Tableau or similar BI      software) , Strong statistical competence (regression modelling, significance testing, etc.), ' '," 'Knowledge      of Google BigQuery and Java/ Scala a plus! ']""",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
18,1878192155,Mount Indie ,[Brooke Weinert, , Brooke WeinertFounder, Mount Indie, 'Working with data analysts and project managers to address client requests and deliver valuable data-driven insights', 'Developing new features and writing scripts for automation in a Google cloud environment', 'Engaging with external stakeholders to understand client requirements and develop innovative technical solutions', 'Working cross-functionally with other internal departments to drive efficiencies and optimize customer solutions', 'Delivering thought leadership to allow for continuous improvement and innovation in process, technique, and implementation', 'Researching opportunities for data acquisition and new uses for existing data', 'Ensuring project systems meet business requirement and industry best practices', 'Master’s degree in an analytical or technical field and 0-3 years of relevant work experience\xa0', 'Familiarity with structured and unstructured data storage systems, such as HBASE or Cassandra', 'Experience using programming languages such as python and R to complete projects involving data processing combined with statistical analysis', 'Experience processing text data for text analytics (tokenization, word counting, clustering, etc.)', 'Familiarity with different social media forms', 'Capable of learning new programming languages and software with minimal training, i.e. familiar with online education services and technical discussion boards', US Citizen with a TS/SCI clearance preferable; willingness and ability to obtain clearance required, 'The Applied Data Scientist is a team player working with client, analysts, account managers, research data scientists.\xa0', 'Candidates should thrive in a dynamic environment with the expectation of new problems every few months and automation of any understood processes.\xa0', 'Accepting feedback is critical for the Applied Data Scientist. Feedback, especially from a client," is a gift. The Applied Data Scientist is a point of entry for ideas of process improvement and better serving client needs!']""",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
21,1878192674,Harvey Nash Group,"['Proven experience building and validating ranking, recommendation, and/or newsfeed algorithms for customer-facing products. ', 'A strong understanding of the real-world advantages and drawbacks of various ranking algorithms and measures of success. ', 'Hands-on experience with accessing data, Python, machine learning libraries, and deep learning libraries (ex: scikit-learn, numpy, pandas, scipy, tensorflow, SQL, hive, spark, etc.). Nice-to-have: experience with search technologies such as SOLR, Learn-to-rank, and nearest neighbor maps of deep learned embeddings (ex: FAISS). ', 'You are excited to dig into the context in which data was generated to consider biases that may exist in the data, and make appropriate considerations in developing solutions ', 'Ability to independently execute on a project, from ideation to testing to delivery, and can pro-actively interact with other engineers to access necessary resources or data. ', 'A Ph.D. or MS in Computer Science, Statistics, Data Science, Mathematics, Economics/Sconometrics, Sociology, Natural Sciences or equvilant experience\xa0']",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
23,1878198059,PriceSenz,"['Deep experience with regression methods or other machine learning like random forest, gradient boosting, etc.']",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
24,1886246847,The Lab Consulting,"[Excel, Databases, Visio, Power BI, Tableau, KPIs, Process mapping, Data analysis]",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
25,1869090970,Stripe,[Kit Evans, , Kit EvansRecruiter at Stripe, 'Work closely with product and business teams to identify important questions and answer them with data.', 'Apply statistical, machine learning and econometric models on large datasets to: i) measure results and outcomes, ii) identify causal impact and attribution, iii) predict future performance of users or products.', 'Design, analyze, and interpret the results of experiments.', 'Develop key metrics and observability for the product.', 'Drive the collection of new data and the refinement of existing data sources.', '6+ years experience working with and analyzing large data sets to solve problems', 'A PhD or MS in a quantitative field (e.g., Economics, Statistics, Engineering, Natural Sciences)', 'Expert knowledge of a scientific computing language (such as R or Python) and SQL', 'Strong knowledge of statistics, machine learning and experimental design', 'Demonstrated track record of identifying, scoping and leading complex data science projects with cross-functional partners and high business impact', 'Ability to communicate complex quantitative analysis in a clear, precise, and actionable manner', 'Experience working with a user-facing product team', 'Experience working with software engineers', 'Experience working in a production environment', 'Prior experience with data-distributed tools (Scalding, Spark, Hadoop, Pig, etc)', 'Resume and LinkedIn profile.', 'Description of the most interesting data analysis you’ve done, key findings," and its impact. Link to or attachment of code you’ve written related to data analysis.']""",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
